Passenger_ID,Passenger_Full_Name,Gender,Age,Customer_Type,Travel_Purpose,Cabin_Class,Origin_Destination_Route,Booking_Channel,Flight_Distance_KM,Departure_Delay_Min,Arrival_Delay_Min,Ticket_Fare,Seat_Comfort_Rating,Food_Service_Rating,Online_Booking_Experience,Flight_Status,Passenger_Satisfaction
AXP101500,Melissa Hill,male,66.0,Returning,Education, Economy,BOM-CCU,Corporate Portal,1270,11,195.0,"₹9,118",1,4.0,4,Delayed,Satisfied
AXP101501,John Patrick,Female,21.0,First-Time,Personal,Economy,DEL-HYD,Mobile App,2158,39,34.0,"₹8,933",3,5.0,1,Cancelled,Satisfied
AXP101502,Amber Lloyd,F,21.0,Returning,Personal, Economy,MAA-DEL,Website,2701,117,122.0,"₹42,188",5,5.0,3,Cancelled,Satisfied
AXP101503,Michael Patterson,Female,18.0,First-Time,Personal,Business ,BOM-CCU,Mobile App,4419,19,130.0,"₹29,518",5,2.0,2,Delayed,Neutral
AXP101504,Ashley Kim,Female,22.0,Returning,Business,Economy,BOM-AMD,Corporate Portal,4030,165,103.0,"₹20,260",3,2.0,2,On Time,Satisfied
AXP101505,Travis Macias,male,66.0,First-Time,Business,Business ,PNQ-PNQ,Corporate Portal,1054,130,6.0,"₹12,552",4,4.0,4,Cancelled,Neutral
AXP101506,Olivia Rodriguez,male,23.0,Returning,Personal,Business,GOI-BOM,Mobile App,839,155,26.0,"₹25,292",1,1.0,3,Delayed,Satisfied
AXP101507,John Larson,female,57.0,First-Time,Medical,Economy,GOI-PNQ,Website,2438,89,0.0,"₹37,919",1,2.0,5,Cancelled,Dissatisfied
AXP101508,Joyce Hansen,Female,79.0,Returning,Education,Economy,PNQ-BOM,Corporate Portal,1802,93,198.0,"₹26,186",3,3.0,3,On Time,Satisfied
AXP101509,Jessica Ho,female,67.0,Returning,Medical,First,COK-AMD,Travel Agent,641,12,171.0,"₹29,001",3,1.0,4,On Time,Neutral
AXP101510,Derrick Callahan,female,30.0,Returning,Medical,Economy,BOM-AMD,Corporate Portal,4828,65,86.0,"₹11,718",4,3.0,5,On Time,Dissatisfied
AXP101511,James Mccullough,F,62.0,Returning,Personal,Business ,BOM-COK,Travel Agent,1536,36,40.0,"₹28,247",5,5.0,5,On Time,Dissatisfied
AXP101512,Toni Wagner,M,44.0,First-Time,Personal,First,MAA-BOM,Travel Agent,3900,176,122.0,"₹9,791",2,1.0,2,On Time,Dissatisfied
AXP101513,Gary Davis,Male,48.0,Returning,Education, Economy,BOM-CCU,Mobile App,1148,65,74.0,"₹22,261",5,4.0,3,Cancelled,Dissatisfied
AXP101514,Joseph Waller,Female,67.0,Returning,Medical,Economy,COK-GOI,Website,3573,35,41.0,"₹43,201",1,5.0,5,Cancelled,Dissatisfied
AXP101515,Donald Jones,F,45.0,First-Time,Medical, Economy,BLR-CCU,Travel Agent,659,25,116.0,"₹40,362",3,5.0,4,Cancelled,Dissatisfied
AXP101516,Sharon Stone,Female,54.0,Returning,Medical,Business,BLR-COK,Corporate Portal,4846,74,160.0,"₹8,387",4,3.0,2,On Time,Dissatisfied
AXP101517,Janet Garner,Male,42.0,Returning,Medical, Economy,BOM-HYD,Website,592,107,177.0,"₹24,222",5,5.0,5,Delayed,Dissatisfied
AXP101518,Jennifer Sweeney,M,51.0,Returning,Business,Economy,PNQ-AMD,Travel Agent,4138,167,62.0,"₹17,734",4,2.0,3,Delayed,Neutral
AXP101519,Kimberly Sexton,M,44.0,Returning,Personal, Economy,AMD-COK,Mobile App,1987,42,164.0,"₹32,002",5,1.0,2,Delayed,Neutral
AXP101520,Mr. Jason Lewis,Female,53.0,Returning,Business,Economy,PNQ-COK,Corporate Portal,2457,149,186.0,"₹5,672",1,2.0,3,Cancelled,Satisfied
AXP101521,Laura Mcguire,Male,72.0,First-Time,Personal,Economy,PNQ-COK,Corporate Portal,1338,147,126.0,"₹19,115",2,,3,Delayed,Dissatisfied
AXP101522,Brittney Clark,female,48.0,First-Time,Business,First,COK-BOM,Travel Agent,4008,7,175.0,"₹38,912",4,3.0,3,On Time,Dissatisfied
AXP101523,Alexander Heath,Female,76.0,First-Time,Education,Business ,DEL-GOI,Mobile App,4941,28,132.0,"₹13,158",4,1.0,2,Cancelled,Dissatisfied
AXP101524,Jeremy Jones,male,52.0,Returning,Medical, Economy,BLR-HYD,Travel Agent,2654,39,47.0,"₹20,942",2,5.0,5,Cancelled,Dissatisfied
AXP101525,Nichole Carter,M,42.0,Returning,Personal, Economy,MAA-BLR,Corporate Portal,1666,157,2.0,"₹4,727",4,4.0,1,Cancelled,Satisfied
AXP101526,Dustin Young,F,70.0,Returning,Personal,Business ,MAA-HYD,Corporate Portal,3874,127,115.0,"₹35,407",4,3.0,5,Delayed,Neutral
AXP101527,Melissa Owens,F,48.0,First-Time,Personal, Economy,AMD-MAA,Website,1577,83,174.0,"₹17,710",5,1.0,2,Cancelled,Neutral
AXP101528,Tanner White,F,77.0,First-Time,Business,First,BOM-COK,Website,2797,115,189.0,"₹17,350",5,4.0,1,Cancelled,Satisfied
AXP101529,Roy Petersen,Male,19.0,First-Time,Medical,Business,GOI-COK,Corporate Portal,341,143,98.0,"₹19,079",2,5.0,1,On Time,Dissatisfied
AXP101530,Tina Young,Male,37.0,Returning,Personal,Business ,AMD-AMD,Website,2859,173,115.0,"₹17,800",1,3.0,1,Delayed,Neutral
AXP101531,Jimmy Cervantes,female,17.0,Returning,Education,Business ,DEL-GOI,Corporate Portal,4796,61,13.0,"₹31,859",4,1.0,4,Delayed,Neutral
AXP101532,Jamie Church,M,25.0,Returning,Education,Business,DEL-MAA,Mobile App,1039,6,190.0,"₹17,153",1,1.0,2,On Time,Neutral
AXP101533,Kimberly Adams,Male,20.0,Returning,Medical,Business ,AMD-CCU,Website,3818,44,111.0,"₹12,527",2,1.0,4,Delayed,Neutral
AXP101534,Lindsey Jensen,female,,First-Time,Medical,Economy,AMD-BLR,Mobile App,4117,175,60.0,"₹3,813",2,3.0,1,Delayed,Dissatisfied
AXP101535,Edgar Tyler,male,25.0,Returning,Medical,Business,COK-AMD,Website,795,154,158.0,"₹22,450",5,4.0,4,Cancelled,Satisfied
AXP101536,Lauren Gibson,female,48.0,First-Time,Education,Economy,HYD-PNQ,Mobile App,2104,87,94.0,"₹18,969",4,1.0,4,Cancelled,Dissatisfied
AXP101537,Samuel Clements PhD,M,69.0,First-Time,Medical, Economy,DEL-HYD,Mobile App,480,72,16.0,"₹4,361",3,5.0,2,Delayed,Satisfied
AXP101538,Donna Ross,female,53.0,First-Time,Personal,Economy,MAA-BLR,Corporate Portal,623,162,123.0,"₹43,122",2,1.0,3,On Time,Satisfied
AXP101539,Nicholas Harris,M,,Returning,Business,Economy,COK-MAA,Website,4565,178,23.0,"₹34,671",4,4.0,4,On Time,Neutral
AXP101540,Samantha Lee,male,46.0,Returning,Education,First,CCU-DEL,Website,4449,36,115.0,"₹31,767",1,3.0,4,On Time,Neutral
AXP101541,Michael Carlson,male,,Returning,Business, Economy,COK-DEL,Corporate Portal,1950,118,150.0,"₹30,166",5,1.0,1,Delayed,Neutral
AXP101542,Daniel Boyd,male,51.0,Returning,Education,First,HYD-HYD,Corporate Portal,4957,56,81.0,"₹39,459",1,1.0,1,Cancelled,Dissatisfied
AXP101543,Tamara Sanchez,Female,60.0,Returning,Personal, Economy,GOI-CCU,Mobile App,2167,7,49.0,"₹39,125",2,5.0,1,Delayed,Neutral
AXP101544,Robert Love,F,39.0,First-Time,Business,Economy,GOI-PNQ,Corporate Portal,4288,94,78.0,"₹40,230",2,5.0,5,Delayed,Satisfied
AXP101545,Mathew Brown,female,67.0,Returning,Personal,Business ,BOM-GOI,Mobile App,4378,116,78.0,"₹15,598",1,1.0,4,Delayed,Dissatisfied
AXP101546,Lisa Hughes,F,71.0,First-Time,Personal,Business ,BOM-HYD,Corporate Portal,3146,109,69.0,"₹30,022",2,1.0,1,Cancelled,Satisfied
AXP101547,Beth Waters,M,30.0,Returning,Education,Business ,HYD-BLR,Corporate Portal,1649,19,26.0,"₹15,193",4,5.0,2,On Time,Dissatisfied
AXP101548,Henry Skinner,male,44.0,First-Time,Personal,First,GOI-CCU,Website,2531,123,14.0,"₹36,985",2,4.0,5,On Time,Satisfied
AXP101549,Brandy Rose,female,23.0,Returning,Personal,Business,AMD-MAA,Travel Agent,2420,52,49.0,"₹41,069",5,2.0,3,On Time,Satisfied
AXP101550,Matthew Anderson,Male,,Returning,Education,First,GOI-AMD,Website,3989,118,35.0,"₹29,189",4,,4,On Time,Satisfied
AXP101551,Heidi Cox,male,44.0,Returning,Medical,First,BOM-CCU,Corporate Portal,3010,11,7.0,"₹44,107",3,1.0,4,On Time,Dissatisfied
AXP101552,Cassie Jones,M,62.0,Returning,Education,Business,MAA-MAA,Travel Agent,4928,176,78.0,"₹40,713",2,5.0,2,On Time,Dissatisfied
AXP101553,Steven Garcia,F,19.0,First-Time,Personal, Economy,GOI-MAA,Travel Agent,1731,16,130.0,"₹28,369",2,3.0,3,Cancelled,Dissatisfied
AXP101554,Rebecca Anthony,Female,27.0,First-Time,Education,Business ,AMD-DEL,Travel Agent,3190,63,189.0,"₹20,137",5,3.0,3,On Time,Satisfied
AXP101555,Dale Martinez,male,60.0,Returning,Personal, Economy,BOM-PNQ,Travel Agent,4693,41,46.0,"₹26,853",5,2.0,5,Cancelled,Dissatisfied
AXP101556,Allen Rice,F,17.0,Returning,Business,Business,BLR-MAA,Mobile App,1343,93,104.0,"₹20,272",1,4.0,4,On Time,Neutral
AXP101557,William Bird,M,42.0,Returning,Medical,Economy,BOM-BOM,Mobile App,1133,156,97.0,"₹31,266",1,2.0,1,Delayed,Neutral
AXP101558,Alice Lewis,M,46.0,Returning,Business,First,HYD-BOM,Travel Agent,1660,146,95.0,"₹27,263",1,1.0,2,Cancelled,Dissatisfied
AXP101559,Maria Anderson,F,66.0,First-Time,Business,Business ,CCU-HYD,Mobile App,2923,10,188.0,"₹26,888",5,4.0,2,Cancelled,Dissatisfied
AXP101560,William Davis,F,66.0,First-Time,Medical, Economy,PNQ-COK,Travel Agent,2712,97,159.0,"₹18,381",1,3.0,2,Delayed,Dissatisfied
AXP101561,Kimberly Johnson,male,51.0,Returning,Business, Economy,BOM-GOI,Travel Agent,485,177,115.0,"₹23,981",1,5.0,2,Cancelled,Dissatisfied
AXP101562,Christine Gordon,Male,51.0,First-Time,Business,Business ,MAA-PNQ,Corporate Portal,464,70,12.0,"₹38,413",3,,1,Delayed,Satisfied
AXP101563,Sara Lopez,male,41.0,First-Time,Personal,First,PNQ-COK,Corporate Portal,2567,107,0.0,"₹26,401",1,1.0,1,Delayed,Satisfied
AXP101564,Steven Hill,Female,58.0,First-Time,Medical,Economy,DEL-DEL,Mobile App,3647,57,33.0,"₹8,048",2,2.0,5,On Time,Dissatisfied
AXP101565,James Phillips,F,42.0,First-Time,Education, Economy,PNQ-AMD,Travel Agent,1962,33,189.0,"₹11,814",5,1.0,4,Cancelled,Satisfied
AXP101566,Erica Tran,Female,20.0,Returning,Personal,Business ,MAA-CCU,Mobile App,3248,19,,"₹24,080",4,5.0,1,On Time,Dissatisfied
AXP101567,Marcus Saunders PhD,Female,35.0,Returning,Medical, Economy,COK-COK,Mobile App,2581,49,77.0,"₹19,180",3,,5,Cancelled,Satisfied
AXP101568,Adam Lewis Jr.,Male,26.0,Returning,Business,First,CCU-GOI,Corporate Portal,2469,101,120.0,"₹38,276",5,5.0,3,Delayed,Satisfied
AXP101569,Amanda Davenport,male,77.0,Returning,Business,First,BLR-DEL,Website,240,137,92.0,"₹40,942",5,,4,On Time,Satisfied
AXP101570,Mark Barrett,female,25.0,Returning,Personal,Economy,COK-CCU,Travel Agent,267,159,97.0,"₹11,438",2,5.0,1,Cancelled,Satisfied
AXP101571,Jonathan George,M,55.0,Returning,Personal,Business ,DEL-AMD,Corporate Portal,1187,51,81.0,"₹9,332",1,5.0,3,On Time,Dissatisfied
AXP101572,Michael Evans,Female,53.0,First-Time,Medical,Business ,PNQ-HYD,Mobile App,4208,14,198.0,"₹36,256",2,4.0,5,On Time,Dissatisfied
AXP101573,Michelle Ruiz,Female,21.0,Returning,Personal,Business,PNQ-HYD,Mobile App,3398,83,158.0,"₹34,177",1,2.0,1,On Time,Dissatisfied
AXP101574,Lisa Hayes,Female,23.0,Returning,Personal,Business ,COK-MAA,Corporate Portal,4990,130,191.0,"₹38,085",1,5.0,1,On Time,Satisfied
AXP101575,Phillip Mooney,Female,38.0,Returning,Medical,Business ,CCU-MAA,Website,2724,36,152.0,"₹23,544",5,1.0,3,Delayed,Satisfied
AXP101576,Vanessa Mcconnell DDS,M,62.0,First-Time,Personal, Economy,CCU-AMD,Website,1285,125,37.0,"₹9,868",1,5.0,1,On Time,Dissatisfied
AXP101577,Christine Pollard,male,41.0,First-Time,Medical,Economy,GOI-BOM,Travel Agent,2679,39,13.0,"₹42,589",3,1.0,2,Cancelled,Dissatisfied
AXP101578,Michael Nelson,female,61.0,First-Time,Personal,Business,GOI-COK,Mobile App,1893,71,135.0,"₹17,930",3,4.0,1,Cancelled,Satisfied
AXP101579,Robert Lucas,Male,58.0,Returning,Personal,Business ,CCU-BLR,Mobile App,2515,39,90.0,"₹25,828",3,5.0,4,Delayed,Neutral
AXP101580,Steve Alexander,female,27.0,First-Time,Personal, Economy,BLR-DEL,Website,978,55,53.0,"₹39,311",5,4.0,3,On Time,Dissatisfied
AXP101581,Larry Greene,Female,41.0,Returning,Business,Business,COK-BLR,Corporate Portal,4789,150,129.0,"₹17,677",2,4.0,4,Delayed,Dissatisfied
AXP101582,Michael Figueroa,F,,Returning,Personal,Economy,DEL-BOM,Travel Agent,1785,103,100.0,"₹33,493",4,2.0,5,On Time,Satisfied
AXP101583,Casey Horn,M,55.0,First-Time,Medical,Economy,COK-COK,Website,1692,138,88.0,"₹20,637",1,5.0,4,Cancelled,Neutral
AXP101584,Rose Hickman,female,77.0,Returning,Business,Economy,BLR-PNQ,Website,860,109,55.0,"₹40,634",4,,2,On Time,Neutral
AXP101585,Mr. Austin Jacobs,Male,33.0,Returning,Business,Business,HYD-BOM,Corporate Portal,1548,135,93.0,"₹6,486",2,1.0,2,On Time,Neutral
AXP101586,Anthony Lopez,F,40.0,Returning,Personal,First,MAA-BOM,Mobile App,1499,92,92.0,"₹33,162",2,5.0,4,Cancelled,Dissatisfied
AXP101587,Shannon Norris,female,48.0,First-Time,Education,Business,MAA-DEL,Website,4140,93,83.0,"₹43,554",5,2.0,5,Cancelled,Satisfied
AXP101588,David Fox,F,62.0,Returning,Business,Economy,CCU-MAA,Travel Agent,2186,55,84.0,"₹31,696",3,2.0,1,Delayed,Satisfied
AXP101589,Jackson Arnold,F,55.0,First-Time,Medical, Economy,DEL-CCU,Mobile App,2244,59,188.0,"₹35,580",3,2.0,2,Cancelled,Satisfied
AXP101590,Cody Stevens,Female,75.0,Returning,Personal,Business,BOM-BLR,Travel Agent,3716,137,21.0,"₹41,735",2,1.0,4,Cancelled,Neutral
AXP101591,Meghan Jones,male,58.0,Returning,Medical, Economy,PNQ-MAA,Website,1258,38,34.0,"₹31,585",5,4.0,4,On Time,Neutral
AXP101592,Robert Green,Female,27.0,First-Time,Education,First,HYD-PNQ,Mobile App,1176,27,15.0,"₹7,237",5,2.0,4,Delayed,Satisfied
AXP101593,Amanda Williams,female,,First-Time,Personal,Economy,DEL-DEL,Travel Agent,4777,48,49.0,"₹14,229",1,1.0,1,On Time,Satisfied
AXP101594,Jennifer Montoya,F,51.0,Returning,Medical,Economy,BLR-HYD,Travel Agent,927,163,121.0,"₹4,449",3,1.0,3,Delayed,Satisfied
AXP101595,James Schmidt,Male,63.0,First-Time,Medical, Economy,COK-DEL,Corporate Portal,2727,124,127.0,"₹39,697",2,4.0,5,On Time,Dissatisfied
AXP101596,John Russell,Female,19.0,Returning,Personal,First,BOM-GOI,Travel Agent,3336,12,112.0,"₹32,390",4,5.0,3,Delayed,Dissatisfied
AXP101597,Phillip Mckinney,Male,20.0,Returning,Education,Economy,HYD-AMD,Travel Agent,542,35,170.0,"₹39,634",3,5.0,5,On Time,Satisfied
AXP101598,Nicole Fisher,Female,71.0,First-Time,Business,Business,COK-BLR,Corporate Portal,1647,100,16.0,"₹6,771",1,2.0,5,On Time,Dissatisfied
AXP101599,Jennifer Hughes,male,52.0,Returning,Business, Economy,BLR-CCU,Travel Agent,2579,25,79.0,"₹25,780",5,2.0,4,Cancelled,Satisfied
AXP101600,Christopher Smith,male,,First-Time,Personal,First,DEL-PNQ,Mobile App,3859,85,185.0,"₹34,236",2,4.0,2,Delayed,Dissatisfied
AXP101601,Jerry Vega,Female,78.0,First-Time,Personal, Economy,BOM-COK,Website,726,3,129.0,"₹12,691",3,2.0,4,Delayed,Neutral
AXP101602,Tony Byrd,Female,57.0,Returning,Personal,Economy,DEL-HYD,Mobile App,2096,81,131.0,"₹7,179",4,4.0,1,Delayed,Satisfied
AXP101603,Sandra Dominguez,female,64.0,First-Time,Personal, Economy,PNQ-DEL,Website,4954,165,84.0,"₹26,226",1,1.0,5,On Time,Neutral
AXP101604,Mr. Dominic Soto,male,43.0,Returning,Education,Business,DEL-DEL,Mobile App,2273,126,166.0,"₹7,286",1,2.0,2,On Time,Dissatisfied
AXP101605,Glenda Cole,Male,46.0,First-Time,Medical,Economy,CCU-CCU,Travel Agent,605,87,93.0,"₹21,093",3,1.0,5,On Time,Dissatisfied
AXP101606,Christopher Sanders,male,73.0,First-Time,Medical,First,MAA-BOM,Mobile App,1773,126,133.0,"₹40,339",4,3.0,5,Delayed,Dissatisfied
AXP101607,Alisha Brown,Female,24.0,Returning,Education,First,PNQ-BOM,Travel Agent,4800,119,80.0,"₹19,515",1,4.0,4,Cancelled,Satisfied
AXP101608,Amy Fischer,Male,69.0,First-Time,Personal,Economy,BOM-DEL,Website,3940,21,68.0,"₹4,807",2,3.0,2,Cancelled,Dissatisfied
AXP101609,Jared Murphy,Female,66.0,Returning,Business,First,AMD-GOI,Mobile App,4474,129,68.0,"₹42,173",1,2.0,2,Cancelled,Neutral
AXP101610,Donna Hunt,M,44.0,Returning,Personal,Business ,BLR-GOI,Corporate Portal,4427,30,147.0,"₹35,165",4,1.0,5,Cancelled,Neutral
AXP101611,Donald Reed,Female,29.0,Returning,Medical,Economy,BOM-COK,Travel Agent,2046,118,,"₹31,234",5,2.0,2,On Time,Satisfied
AXP101612,Jeffrey Lawrence,male,55.0,First-Time,Personal,Economy,CCU-HYD,Travel Agent,1678,10,15.0,"₹11,739",5,3.0,2,On Time,Dissatisfied
AXP101613,Stacey Evans,F,56.0,Returning,Medical,Business,BOM-PNQ,Corporate Portal,2595,45,50.0,"₹28,968",3,2.0,4,Cancelled,Neutral
AXP101614,Kristy Smith,male,37.0,Returning,Personal,Economy,GOI-COK,Mobile App,971,95,104.0,"₹17,103",4,5.0,3,On Time,Neutral
AXP101615,Alicia Cooper,male,26.0,First-Time,Business,Business,HYD-DEL,Mobile App,778,9,164.0,"₹32,629",1,3.0,1,Cancelled,Satisfied
AXP101616,Matthew Romero,female,38.0,First-Time,Medical,Economy,DEL-BOM,Website,3101,167,196.0,"₹23,304",1,2.0,3,On Time,Satisfied
AXP101617,Allison Henry,Male,16.0,First-Time,Personal,Business,DEL-GOI,Mobile App,393,127,169.0,"₹38,284",5,1.0,2,On Time,Satisfied
AXP101618,Dawn Cobb,female,61.0,Returning,Education,Business,PNQ-CCU,Mobile App,2207,151,,"₹22,966",5,2.0,5,Delayed,Satisfied
AXP101619,Lori Walker,female,52.0,First-Time,Personal,Business ,PNQ-CCU,Website,1385,98,65.0,"₹24,661",2,1.0,1,Cancelled,Dissatisfied
AXP101620,Jeffrey Patton,female,36.0,Returning,Business,First,BOM-HYD,Mobile App,2594,171,8.0,"₹18,241",5,5.0,1,On Time,Dissatisfied
AXP101621,John Rodriguez,M,41.0,First-Time,Education, Economy,MAA-DEL,Mobile App,3198,111,106.0,"₹40,346",2,2.0,5,Cancelled,Satisfied
AXP101622,Tanya Harris,Male,61.0,Returning,Business,Business,HYD-AMD,Mobile App,1992,59,99.0,"₹36,289",1,5.0,1,On Time,Dissatisfied
AXP101623,Megan Rivera,Female,51.0,Returning,Personal,Business ,GOI-GOI,Corporate Portal,1310,86,85.0,"₹29,682",2,,5,On Time,Satisfied
AXP101624,Lori Hansen,F,,Returning,Education,Business,GOI-MAA,Website,4205,144,63.0,"₹12,452",2,1.0,1,Cancelled,Satisfied
AXP101625,Daniel Valentine,male,38.0,Returning,Medical, Economy,BLR-MAA,Travel Agent,2461,64,21.0,"₹38,364",3,3.0,3,Delayed,Neutral
AXP101626,Susan Bernard,F,72.0,First-Time,Education,Economy,HYD-AMD,Website,3936,56,161.0,"₹41,461",5,1.0,1,Cancelled,Satisfied
AXP101627,Brian Martin,F,16.0,First-Time,Education,Business,GOI-AMD,Website,3993,105,182.0,"₹23,608",2,5.0,4,Delayed,Dissatisfied
AXP101628,Thomas Anderson,Female,78.0,Returning,Personal,Business ,HYD-PNQ,Mobile App,2136,8,156.0,"₹3,444",1,4.0,5,On Time,Dissatisfied
AXP101629,Jeffrey Haynes,Female,69.0,First-Time,Medical,First,MAA-BLR,Corporate Portal,4557,21,165.0,"₹42,950",4,2.0,1,Delayed,Dissatisfied
AXP101630,Michele Ramirez,F,70.0,First-Time,Medical,Economy,HYD-COK,Corporate Portal,929,140,109.0,"₹6,471",2,5.0,5,Delayed,Satisfied
AXP101631,Cynthia King,male,66.0,First-Time,Education,First,PNQ-DEL,Corporate Portal,4578,88,96.0,"₹26,484",5,1.0,4,On Time,Satisfied
AXP101632,Alyssa Jenkins,Female,140.0,Returning,Education, Economy,HYD-COK,Travel Agent,3651,175,17.0,"₹41,498",3,1.0,1,Delayed,Dissatisfied
AXP101633,Michael Vasquez,male,30.0,First-Time,Education,Economy,GOI-DEL,Travel Agent,4657,17,70.0,"₹10,843",1,1.0,1,On Time,Satisfied
AXP101634,Dana Wilson,Female,36.0,Returning,Medical,First,AMD-BLR,Website,4736,114,192.0,"₹7,653",3,1.0,4,Delayed,Neutral
AXP101635,Timothy Hill,male,62.0,Returning,Education,Business ,CCU-CCU,Mobile App,2340,167,126.0,"₹43,229",4,2.0,4,Delayed,Satisfied
AXP101636,Mr. Victor Griffin Jr.,female,24.0,First-Time,Business,Business ,BOM-PNQ,Corporate Portal,1844,144,96.0,"₹7,169",2,3.0,4,On Time,Neutral
AXP101637,Amy Olson,male,68.0,First-Time,Personal,First,GOI-PNQ,Corporate Portal,3000,142,0.0,"₹37,719",2,4.0,5,On Time,Dissatisfied
AXP101638,Mary Blair,M,24.0,Returning,Personal,Economy,CCU-AMD,Corporate Portal,341,105,131.0,"₹30,112",5,2.0,4,Cancelled,Dissatisfied
AXP101639,Jennifer Steele,Female,25.0,Returning,Personal,Business,BOM-COK,Corporate Portal,1655,14,3.0,"₹13,564",2,1.0,5,Cancelled,Neutral
AXP101640,Nicole Perry,female,67.0,Returning,Education, Economy,DEL-BLR,Travel Agent,4996,62,124.0,"₹15,754",1,2.0,3,Delayed,Satisfied
AXP101641,Tyler Delgado,female,72.0,First-Time,Personal, Economy,GOI-DEL,Travel Agent,2296,166,81.0,"₹19,305",4,5.0,1,Delayed,Dissatisfied
AXP101642,Tracie Bush,M,68.0,Returning,Education,Business ,BLR-MAA,Travel Agent,1525,12,26.0,"₹42,421",3,1.0,1,Delayed,Dissatisfied
AXP101643,Rebecca Hanson,F,41.0,Returning,Personal,Economy,HYD-BLR,Website,1413,80,170.0,"₹14,753",4,4.0,2,Cancelled,Dissatisfied
AXP101644,Anne Horne,male,56.0,First-Time,Medical,Economy,BLR-PNQ,Mobile App,1359,31,58.0,"₹14,877",2,1.0,3,On Time,Satisfied
AXP101645,Shannon Johnson,male,50.0,Returning,Education, Economy,AMD-MAA,Mobile App,4850,136,31.0,"₹4,932",3,4.0,4,Cancelled,Dissatisfied
AXP101646,Julie Weiss,Male,78.0,First-Time,Education, Economy,AMD-PNQ,Travel Agent,4699,39,160.0,"₹35,438",5,4.0,4,On Time,Satisfied
AXP101647,Dr. Mark Carroll,Female,67.0,First-Time,Personal, Economy,PNQ-PNQ,Mobile App,4897,147,27.0,"₹10,831",4,3.0,3,Delayed,Neutral
AXP101648,Willie West,F,40.0,First-Time,Medical, Economy,DEL-AMD,Corporate Portal,540,81,105.0,"₹24,744",3,3.0,4,Cancelled,Neutral
AXP101649,Brandon Moore,F,41.0,Returning,Medical,First,AMD-GOI,Corporate Portal,4028,76,104.0,"₹8,839",3,2.0,2,Cancelled,Neutral
AXP101650,Michael Chandler,Female,26.0,First-Time,Business,First,BOM-MAA,Corporate Portal,2168,75,182.0,"₹9,170",3,2.0,5,Delayed,Dissatisfied
AXP101651,Sally Barr,Male,,First-Time,Personal,First,DEL-MAA,Travel Agent,903,171,187.0,"₹29,447",1,,1,Cancelled,Satisfied
AXP101652,Mr. Ronnie Crane,Male,17.0,Returning,Business,First,DEL-AMD,Website,4613,37,69.0,"₹40,617",4,1.0,3,Cancelled,Dissatisfied
AXP101653,Kyle Cole,Female,22.0,Returning,Medical,Business,HYD-BOM,Corporate Portal,2629,70,61.0,"₹28,391",3,5.0,1,On Time,Dissatisfied
AXP101654,Sandra Anderson,male,33.0,Returning,Education,Business ,AMD-CCU,Travel Agent,2000,47,33.0,"₹29,710",4,5.0,5,On Time,Neutral
AXP101655,Tina Huang,male,42.0,First-Time,Medical, Economy,PNQ-GOI,Mobile App,4848,17,86.0,"₹27,988",3,1.0,3,Cancelled,Neutral
AXP101656,Kenneth Henderson,female,49.0,Returning,Personal,Business,DEL-MAA,Website,1055,143,113.0,"₹34,090",5,1.0,5,Cancelled,Neutral
AXP101657,Caitlyn Sanders,F,42.0,Returning,Business,Business,PNQ-HYD,Travel Agent,2012,38,105.0,"₹12,077",5,3.0,4,Delayed,Satisfied
AXP101658,Corey Pham,Female,32.0,First-Time,Education,Business,BLR-HYD,Corporate Portal,3066,88,55.0,"₹25,498",5,5.0,4,Delayed,Satisfied
AXP101659,Cheryl Thomas,male,79.0,First-Time,Medical,First,DEL-PNQ,Travel Agent,3842,61,112.0,"₹14,992",2,4.0,4,On Time,Dissatisfied
AXP101660,Tammy Gordon,Male,58.0,Returning,Education,Business ,DEL-COK,Corporate Portal,382,140,12.0,"₹9,282",3,2.0,5,Delayed,Satisfied
AXP101661,Jonathon Hahn,Female,74.0,Returning,Education,Economy,GOI-GOI,Mobile App,3312,108,183.0,"₹23,394",2,3.0,5,Cancelled,Dissatisfied
AXP101662,Raymond Stone,F,59.0,Returning,Education,Business ,BLR-MAA,Mobile App,4692,80,17.0,"₹26,275",4,5.0,5,On Time,Dissatisfied
AXP101663,Xavier Reid,male,74.0,First-Time,Education, Economy,BOM-DEL,Corporate Portal,1717,133,181.0,"₹14,626",2,1.0,1,Delayed,Dissatisfied
